"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"56";"2024-03-14 21:27:23";"Gripper #15";"1455";"Hand Gripper";"4";"68.0";"10";"";"";"";"";""
"56";"2024-03-14 21:27:23";"Gripper #15";"1455";"Hand Gripper";"5";"68.0";"10";"";"";"";"";""
"57";"2024-03-16 17:39:12";"Fighter Pullup Challenge #22";"1247";"Pull Up";"1";"0.0";"10";"";"";"";"";""
"57";"2024-03-16 17:39:12";"Fighter Pullup Challenge #22";"1247";"Pull Up";"2";"0.0";"10";"";"";"";"";""
"57";"2024-03-16 17:39:12";"Fighter Pullup Challenge #22";"1247";"Pull Up";"3";"0.0";"9";"";"";"";"";""
"57";"2024-03-16 17:39:12";"Fighter Pullup Challenge #22";"1247";"Pull Up";"4";"0.0";"9";"";"";"";"";""
"57";"2024-03-16 17:39:12";"Fighter Pullup Challenge #22";"1247";"Pull Up";"5";"0.0";"9";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Snatch (Barbell)";"1";"50.0";"1";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Snatch (Barbell)";"2";"50.0";"1";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Snatch (Barbell)";"3";"50.0";"1";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Snatch (Barbell)";"4";"50.0";"1";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Snatch (Barbell)";"5";"50.0";"1";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Clean and Jerk (Barbell)";"1";"60.0";"1";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Clean and Jerk (Barbell)";"2";"60.0";"1";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Clean and Jerk (Barbell)";"3";"60.0";"1";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Clean and Jerk (Barbell)";"4";"60.0";"1";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Clean and Jerk (Barbell)";"5";"60.0";"1";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Deadlift (Barbell)";"1";"120.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Deadlift (Barbell)";"2";"120.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Deadlift (Barbell)";"3";"120.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Deadlift (Barbell)";"4";"120.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Deadlift (Barbell)";"5";"120.0";"10";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Overhead Press (Barbell)";"1";"50.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Overhead Press (Barbell)";"2";"50.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Overhead Press (Barbell)";"3";"50.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Overhead Press (Barbell)";"4";"50.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Overhead Press (Barbell)";"5";"50.0";"8";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Bent Over Row (Barbell)";"1";"62.0";"10";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Bent Over Row (Barbell)";"2";"62.0";"10";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Bent Over Row (Barbell)";"3";"62.0";"10";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Chest Dip";"1";"0.0";"10";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Chest Dip";"2";"0.0";"10";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Chest Dip";"3";"0.0";"10";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Jefferson Curl";"1";"52.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Jefferson Curl";"2";"52.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Jefferson Curl";"3";"52.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Side Bend (Dumbbell)";"1";"52.0";"8";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Side Bend (Dumbbell)";"2";"52.0";"5";"";"";"";"";""
"58";"2024-03-17 12:47:43";"Karhu 1.0.B #2";"4281";"Side Bend (Dumbbell)";"3";"52.0";"5";"";"";"";"";""
"59";"2024-03-17 19:18:26";"Gripper #16";"681";"Hand Gripper";"1";"68.0";"10";"";"";"";"";""
"59";"2024-03-17 19:18:26";"Gripper #16";"681";"Hand Gripper";"2";"68.0";"10";"";"";"";"";""
"59";"2024-03-17 19:18:26";"Gripper #16";"681";"Hand Gripper";"3";"68.0";"10";"";"";"";"";""
"59";"2024-03-17 19:18:26";"Gripper #16";"681";"Hand Gripper";"4";"68.0";"10";"";"";"";"";""
"59";"2024-03-17 19:18:26";"Gripper #16";"681";"Hand Gripper";"5";"68.0";"10";"";"";"";"";""
"60";"2024-03-18 17:40:00";"Fighter Pullup Challenge #23";"1913";"Pull Up";"1";"0.0";"10";"";"";"";"";""
"60";"2024-03-18 17:40:00";"Fighter Pullup Challenge #23";"1913";"Pull Up";"2";"0.0";"10";"";"";"";"";""
"60";"2024-03-18 17:40:00";"Fighter Pullup Challenge #23";"1913";"Pull Up";"3";"0.0";"10";"";"";"";"";""
"60";"2024-03-18 17:40:00";"Fighter Pullup Challenge #23";"1913";"Pull Up";"4";"0.0";"9";"";"";"";"";""
"60";"2024-03-18 17:40:00";"Fighter Pullup Challenge #23";"1913";"Pull Up";"5";"0.0";"9";"";"";"";"";""
"61";"2024-03-20 13:40:19";"Fighter Pullup Challenge #24";"509";"Pull Up";"1";"0.0";"10";"";"";"";"";""
"61";"2024-03-20 13:40:19";"Fighter Pullup Challenge #24";"509";"Pull Up";"2";"0.0";"10";"";"";"";"";""
"61";"2024-03-20 13:40:19";"Fighter Pullup Challenge #24";"509";"Pull Up";"3";"0.0";"10";"";"";"";"";""
"61";"2024-03-20 13:40:19";"Fighter Pullup Challenge #24";"509";"Pull Up";"4";"0.0";"10";"";"";"";"";""
"61";"2024-03-20 13:40:19";"Fighter Pullup Challenge #24";"509";"Pull Up";"5";"0.0";"9";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Power Snatch (Barbell)";"1";"50.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Power Snatch (Barbell)";"2";"50.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Power Snatch (Barbell)";"3";"50.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Power Snatch (Barbell)";"4";"50.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Power Snatch (Barbell)";"5";"50.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Power Clean";"1";"60.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Power Clean";"2";"60.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Power Clean";"3";"60.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Power Clean";"4";"60.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Power Clean";"5";"60.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Split Jerk (Barbell)";"1";"60.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Split Jerk (Barbell)";"2";"60.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Split Jerk (Barbell)";"3";"60.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Split Jerk (Barbell)";"4";"60.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Split Jerk (Barbell)";"5";"60.0";"2";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Front Squat (Barbell)";"1";"70.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Front Squat (Barbell)";"2";"70.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Front Squat (Barbell)";"3";"70.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Front Squat (Barbell)";"4";"70.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Front Squat (Barbell)";"5";"70.0";"13";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Push Press";"1";"56.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Push Press";"2";"56.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Push Press";"3";"56.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Push Press";"4";"56.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Push Press";"5";"56.0";"10";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Jefferson Curl";"1";"56.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Jefferson Curl";"2";"56.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Jefferson Curl";"3";"56.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Side Bend (Dumbbell)";"1";"56.0";"8";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Side Bend (Dumbbell)";"2";"56.0";"8";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Side Bend (Dumbbell)";"3";"56.0";"5";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Bicep Curl (Barbell)";"1";"34.0";"15";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Bicep Curl (Barbell)";"2";"34.0";"12";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Bicep Curl (Barbell)";"3";"34.0";"10";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Bicep Curl (Barbell)";"4";"34.0";"10";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Upright Row (Barbell)";"1";"34.0";"10";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Upright Row (Barbell)";"2";"34.0";"10";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Upright Row (Barbell)";"3";"34.0";"10";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Upright Row (Barbell)";"4";"34.0";"10";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Chest Dip";"1";"0.0";"10";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Chest Dip";"2";"0.0";"10";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Chest Dip";"3";"0.0";"10";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Bent Over Row (Barbell)";"1";"64.0";"8";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Bent Over Row (Barbell)";"2";"64.0";"8";"";"";"";"";""
"62";"2024-03-20 18:23:15";"Karhu 1.0.C #3";"4696";"Bent Over Row (Barbell)";"3";"64.0";"8";"";"";"";"";""
"63";"2024-03-21 22:32:03";"Gripper #17";"1598";"Hand Gripper";"1";"68.0";"16";"";"";"";"";""
"63";"2024-03-21 22:32:03";"Gripper #17";"1598";"Hand Gripper";"2";"68.0";"16";"";"";"";"";""
"63";"2024-03-21 22:32:03";"Gripper #17";"1598";"Hand Gripper";"3";"68.0";"16";"";"";"";"";""
"63";"2024-03-21 22:32:03";"Gripper #17";"1598";"Hand Gripper";"4";"68.0";"16";"";"";"";"";""
"63";"2024-03-21 22:32:03";"Gripper #17";"1598";"Hand Gripper";"5";"68.0";"16";"";"";"";"";""
"63";"2024-03-21 22:32:03";"Gripper #17";"1598";"Hand Gripper";"6";"45.0";"30";"";"";"";"";""
"63";"2024-03-21 22:32:03";"Gripper #17";"1598";"Hand Gripper";"7";"45.0";"30";"";"";"";"";""
"63";"2024-03-21 22:32:03";"Gripper #17";"1598";"Hand Gripper";"8";"45.0";"30";"";"";"";"";""
"63";"2024-03-21 22:32:03";"Gripper #17";"1598";"Pull Up";"1";"0.0";"20";"";"";"";"";""
"64";"2024-03-22 11:49:51";"Fighter Pullup Challenge #25";"924";"Pull Up";"1";"0.0";"10";"";"";"";"";""
"64";"2024-03-22 11:49:51";"Fighter Pullup Challenge #25";"924";"Pull Up";"2";"0.0";"10";"";"";"";"";""
"64";"2024-03-22 11:49:51";"Fighter Pullup Challenge #25";"924";"Pull Up";"3";"0.0";"10";"";"";"";"";""
"64";"2024-03-22 11:49:51";"Fighter Pullup Challenge #25";"924";"Pull Up";"4";"0.0";"10";"";"";"";"";""
"64";"2024-03-22 11:49:51";"Fighter Pullup Challenge #25";"924";"Pull Up";"5";"0.0";"10";"";"";"";"";""
"65";"2024-03-24 09:33:53";"Fighter Pullup Challenge #26";"5040";"Pull Up";"W";"0.0";"5";"";"";"";"";""
"65";"2024-03-24 09:33:53";"Fighter Pullup Challenge #26";"5040";"Pull Up";"1";"24.0";"4";"";"";"";"";""
"65";"2024-03-24 09:33:53";"Fighter Pullup Challenge #26";"5040";"Pull Up";"2";"24.0";"3";"";"";"";"";""
"65";"2024-03-24 09:33:53";"Fighter Pullup Challenge #26";"5040";"Pull Up";"3";"24.0";"3";"";"";"";"";""
"65";"2024-03-24 09:33:53";"Fighter Pullup Challenge #26";"5040";"Pull Up";"4";"0.0";"15";"";"";"";"";""
"65";"2024-03-24 09:33:53";"Fighter Pullup Challenge #26";"5040";"Pull Up";"5";"0.0";"10";"";"";"";"";""
"65";"2024-03-24 09:33:53";"Fighter Pullup Challenge #26";"5040";"Pull Up";"6";"0.0";"10";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Hang Snatch (Barbell)";"1";"42.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Hang Snatch (Barbell)";"2";"42.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Hang Snatch (Barbell)";"3";"42.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Hang Snatch (Barbell)";"4";"42.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Hang Snatch (Barbell)";"5";"42.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Hang Clean (Barbell)";"1";"52.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Hang Clean (Barbell)";"2";"52.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Hang Clean (Barbell)";"3";"52.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Hang Clean (Barbell)";"4";"52.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Hang Clean (Barbell)";"5";"52.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Split Jerk (Barbell)";"1";"52.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Split Jerk (Barbell)";"2";"52.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Split Jerk (Barbell)";"3";"52.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Split Jerk (Barbell)";"4";"52.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Split Jerk (Barbell)";"5";"52.0";"2";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Squat (Barbell)";"1";"96.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Squat (Barbell)";"2";"96.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Squat (Barbell)";"3";"96.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Squat (Barbell)";"4";"96.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Squat (Barbell)";"5";"100.0";"10";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Bench Press (Barbell)";"1";"80.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Bench Press (Barbell)";"2";"80.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Bench Press (Barbell)";"3";"80.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Bench Press (Barbell)";"4";"80.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Bench Press (Barbell)";"5";"80.0";"12";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Jefferson Curl";"1";"58.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Jefferson Curl";"2";"58.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Jefferson Curl";"3";"58.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Side Bend (Dumbbell)";"1";"58.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Side Bend (Dumbbell)";"2";"58.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Side Bend (Dumbbell)";"3";"58.0";"5";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Bicep Curl (Barbell)";"1";"36.0";"13";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Bicep Curl (Barbell)";"2";"36.0";"10";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Bicep Curl (Barbell)";"3";"36.0";"10";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Upright Row (Barbell)";"1";"36.0";"10";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Upright Row (Barbell)";"2";"36.0";"7";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Upright Row (Barbell)";"3";"36.0";"7";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Chest Dip";"1";"0.0";"15";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Chest Dip";"2";"0.0";"10";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Chest Dip";"3";"0.0";"10";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Bent Over Row (Barbell)";"1";"58.0";"13";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Bent Over Row (Barbell)";"2";"58.0";"6";"";"";"";"";""
"66";"2024-03-24 16:42:50";"Karhu 1.0.A #4";"4599";"Bent Over Row (Barbell)";"3";"58.0";"8";"";"";"";"";""
"67";"2024-03-24 20:35:12";"Gripper #18";"879";"Hand Gripper";"1";"68.0";"17";"";"";"";"";""
"67";"2024-03-24 20:35:12";"Gripper #18";"879";"Hand Gripper";"2";"68.0";"17";"";"";"";"";""
"67";"2024-03-24 20:35:12";"Gripper #18";"879";"Hand Gripper";"3";"68.0";"17";"";"";"";"";""
"67";"2024-03-24 20:35:12";"Gripper #18";"879";"Hand Gripper";"4";"68.0";"17";"";"";"";"";""
"67";"2024-03-24 20:35:12";"Gripper #18";"879";"Hand Gripper";"5";"68.0";"17";"";"";"";"";""
"68";"2024-03-26 18:36:06";"Fighter Pullup Challenge #27";"1270";"Pull Up";"W";"0.0";"5";"";"";"";"";""
"68";"2024-03-26 18:36:06";"Fighter Pullup Challenge #27";"1270";"Pull Up";"1";"24.0";"4";"";"";"";"";""
"68";"2024-03-26 18:36:06";"Fighter Pullup Challenge #27";"1270";"Pull Up";"2";"24.0";"4";"";"";"";"";""
"68";"2024-03-26 18:36:06";"Fighter Pullup Challenge #27";"1270";"Pull Up";"3";"24.0";"4";"";"";"";"";""
"68";"2024-03-26 18:36:06";"Fighter Pullup Challenge #27";"1270";"Pull Up";"4";"0.0";"12";"";"";"";"";""
"68";"2024-03-26 18:36:06";"Fighter Pullup Challenge #27";"1270";"Pull Up";"5";"0.0";"12";"";"";"";"";""
"68";"2024-03-26 18:36:06";"Fighter Pullup Challenge #27";"1270";"Pull Up";"6";"0.0";"10";"";"";"";"";""
"69";"2024-03-27 20:24:35";"Gripper #19";"728";"Hand Gripper";"1";"68.0";"18";"";"";"";"";""
"69";"2024-03-27 20:24:35";"Gripper #19";"728";"Hand Gripper";"2";"68.0";"18";"";"";"";"";""
"69";"2024-03-27 20:24:35";"Gripper #19";"728";"Hand Gripper";"3";"68.0";"18";"";"";"";"";""
"69";"2024-03-27 20:24:35";"Gripper #19";"728";"Hand Gripper";"4";"68.0";"18";"";"";"";"";""
"69";"2024-03-27 20:24:35";"Gripper #19";"728";"Hand Gripper";"5";"68.0";"18";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Snatch (Barbell)";"1";"20.0";"1";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Snatch (Barbell)";"2";"30.0";"1";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Snatch (Barbell)";"3";"40.0";"1";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Clean and Jerk (Barbell)";"1";"50.0";"1";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Clean and Jerk (Barbell)";"2";"60.0";"1";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Clean and Jerk (Barbell)";"3";"70.0";"1";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Clean and Jerk (Barbell)";"4";"80.0";"1";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Deadlift (Barbell)";"1";"130.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Deadlift (Barbell)";"2";"130.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Deadlift (Barbell)";"3";"130.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Deadlift (Barbell)";"4";"130.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Deadlift (Barbell)";"5";"130.0";"8";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Overhead Press (Barbell)";"1";"54.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Overhead Press (Barbell)";"2";"54.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Overhead Press (Barbell)";"3";"54.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Overhead Press (Barbell)";"4";"54.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Overhead Press (Barbell)";"5";"54.0";"6";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Jefferson Curl";"1";"60.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Jefferson Curl";"2";"60.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Jefferson Curl";"3";"60.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Side Bend (Dumbbell)";"1";"60.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Side Bend (Dumbbell)";"2";"60.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Side Bend (Dumbbell)";"3";"60.0";"5";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Bicep Curl (Barbell)";"1";"38.0";"8";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Bicep Curl (Barbell)";"2";"38.0";"10";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Bicep Curl (Barbell)";"3";"38.0";"8";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Upright Row (Barbell)";"1";"38.0";"8";"";"";"";"";""
"70";"2024-03-28 19:41:13";"Karhu 1.0.B #5";"3780";"Upright Row (Barbell)";"2";"38.0";"8";"";"";"";"";""
